time,temperature_2m,relative_humidity_2m,precipitation,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,risco_hidrico,hora,dia_do_ano
2026-02-27 06:00:00,19.8,95,0.0,0.0,21.5,0.445,0.382,0,6,58
2026-02-27 07:00:00,20.4,92,0.0,0.03,21.4,0.444,0.382,0,7,58
2026-02-27 08:00:00,21.9,85,0.0,0.15,22.0,0.442,0.382,0,8,58
2026-02-27 09:00:00,23.5,79,0.0,0.24,23.4,0.431,0.382,0,9,58
2026-02-27 10:00:00,24.9,74,0.0,0.37,24.4,0.426,0.382,0,10,58
2026-02-27 11:00:00,25.8,68,0.1,0.44,25.4,0.422,0.382,0,11,58
2026-02-27 12:00:00,27.1,63,0.2,0.62,26.7,0.416,0.382,0,12,58
2026-02-27 13:00:00,28.0,59,0.2,0.65,27.8,0.41,0.382,0,13,58
2026-02-27 14:00:00,28.0,58,0.1,0.61,28.5,0.403,0.381,0,14,58
2026-02-27 15:00:00,28.1,57,0.0,0.57,28.7,0.388,0.38,0,15,58
2026-02-27 16:00:00,27.4,59,0.0,0.48,28.5,0.381,0.379,0,16,58
2026-02-27 17:00:00,26.5,63,0.0,0.31,28.0,0.376,0.379,0,17,58
2026-02-27 18:00:00,25.4,69,0.0,0.17,27.0,0.373,0.379,0,18,58
2026-02-27 19:00:00,24.0,73,0.0,0.06,25.9,0.372,0.379,0,19,58
2026-02-27 20:00:00,23.2,73,0.0,0.04,24.8,0.371,0.379,0,20,58
2026-02-27 21:00:00,22.8,75,0.0,0.05,24.4,0.387,0.381,0,21,58
2026-02-27 22:00:00,21.9,78,0.0,0.03,23.5,0.386,0.381,0,22,58
2026-02-27 23:00:00,21.2,80,0.0,0.02,22.9,0.385,0.381,0,23,58
2026-02-28 00:00:00,20.5,82,0.0,0.02,22.3,0.385,0.381,0,0,59
2026-02-28 01:00:00,19.7,83,0.0,0.02,21.7,0.384,0.381,0,1,59
2026-02-28 02:00:00,18.9,85,0.0,0.01,21.1,0.384,0.381,0,2,59
2026-02-28 03:00:00,18.0,88,0.0,0.0,20.6,0.383,0.381,0,3,59
2026-02-28 04:00:00,17.5,89,0.0,0.0,20.1,0.383,0.381,0,4,59
2026-02-28 05:00:00,17.1,91,0.0,0.0,19.7,0.383,0.381,0,5,59
2026-02-28 06:00:00,16.7,92,0.0,0.0,19.3,0.383,0.381,0,6,59
2026-02-28 07:00:00,17.2,91,0.0,0.02,19.2,0.382,0.381,0,7,59
2026-02-28 08:00:00,19.1,85,0.0,0.14,20.0,0.381,0.381,0,8,59
2026-02-28 09:00:00,21.5,78,0.0,0.3,18.9,0.384,0.382,0,9,59
2026-02-28 10:00:00,23.4,73,0.0,0.46,21.4,0.379,0.381,0,10,59
2026-02-28 11:00:00,24.7,70,0.0,0.6,23.7,0.373,0.381,0,11,59
2026-02-28 12:00:00,26.0,64,0.0,0.68,25.8,0.366,0.381,0,12,59
2026-02-28 13:00:00,26.8,61,0.0,0.68,27.2,0.358,0.38,0,13,59
2026-02-28 14:00:00,27.0,60,0.0,0.64,28.1,0.351,0.38,0,14,59
2026-02-28 15:00:00,27.3,51,0.0,0.6,28.5,0.341,0.379,0,15,59
2026-02-28 16:00:00,27.0,50,0.0,0.49,28.4,0.335,0.378,0,16,59
2026-02-28 17:00:00,26.2,54,0.0,0.34,27.7,0.33,0.378,0,17,59
2026-02-28 18:00:00,24.5,63,0.0,0.16,26.6,0.327,0.378,0,18,59
2026-02-28 19:00:00,22.7,69,0.0,0.05,25.2,0.326,0.378,0,19,59
2026-02-28 20:00:00,21.9,71,0.0,0.03,24.0,0.325,0.378,0,20,59
2026-02-28 21:00:00,21.9,69,0.0,0.05,25.1,0.323,0.372,0,21,59
2026-02-28 22:00:00,21.6,69,0.0,0.05,23.9,0.322,0.372,0,22,59
2026-02-28 23:00:00,21.1,70,0.0,0.05,23.0,0.32,0.372,0,23,59
2026-03-01 00:00:00,20.4,73,0.0,0.04,22.2,0.319,0.372,0,0,60
2026-03-01 01:00:00,19.5,78,0.0,0.03,21.5,0.319,0.372,0,1,60
2026-03-01 02:00:00,18.5,82,0.0,0.02,20.9,0.318,0.372,0,2,60
2026-03-01 03:00:00,18.0,86,0.0,0.01,20.8,0.317,0.37,0,3,60
2026-03-01 04:00:00,17.5,87,0.0,0.0,20.1,0.316,0.37,0,4,60
2026-03-01 05:00:00,17.0,89,0.0,0.0,19.6,0.316,0.37,0,5,60
2026-03-01 06:00:00,16.7,91,0.0,0.0,19.2,0.316,0.37,0,6,60
2026-03-01 07:00:00,17.2,90,0.0,0.02,19.1,0.316,0.37,0,7,60
2026-03-01 08:00:00,19.0,84,0.0,0.14,19.9,0.315,0.37,0,8,60
2026-03-01 09:00:00,21.2,75,0.0,0.3,22.2,0.323,0.372,0,9,60
2026-03-01 10:00:00,23.0,68,0.0,0.46,23.7,0.319,0.371,0,10,60
2026-03-01 11:00:00,24.5,63,0.0,0.6,25.2,0.313,0.371,0,11,60
2026-03-01 12:00:00,25.5,59,0.0,0.68,26.8,0.306,0.371,0,12,60
2026-03-01 13:00:00,26.3,56,0.0,0.71,28.0,0.299,0.37,0,13,60
2026-03-01 14:00:00,26.7,53,0.0,0.69,28.9,0.292,0.37,0,14,60
2026-03-01 15:00:00,27.6,44,0.0,0.63,29.2,0.284,0.368,0,15,60
2026-03-01 16:00:00,27.2,43,0.0,0.51,29.0,0.279,0.368,0,16,60
2026-03-01 17:00:00,26.1,46,0.0,0.36,28.2,0.274,0.367,0,17,60
2026-03-01 18:00:00,24.6,57,0.0,0.17,27.0,0.272,0.367,0,18,60
2026-03-01 19:00:00,22.6,65,0.0,0.06,25.5,0.271,0.367,0,19,60
2026-03-01 20:00:00,21.5,70,0.0,0.03,24.2,0.27,0.367,0,20,60
2026-03-01 21:00:00,21.3,70,0.0,0.03,23.7,0.265,0.363,0,21,60
2026-03-01 22:00:00,20.7,70,0.0,0.03,22.7,0.265,0.363,0,22,60
2026-03-01 23:00:00,20.0,72,0.0,0.04,22.0,0.264,0.363,0,23,60
2026-03-02 00:00:00,19.4,75,0.0,0.03,21.3,0.263,0.363,0,0,61
2026-03-02 01:00:00,18.5,79,0.0,0.02,20.6,0.263,0.363,0,1,61
2026-03-02 02:00:00,17.8,82,0.0,0.01,20.1,0.263,0.362,0,2,61
2026-03-02 03:00:00,17.1,84,0.0,0.01,19.5,0.263,0.363,0,3,61
2026-03-02 04:00:00,16.6,86,0.0,0.0,19.0,0.263,0.362,0,4,61
2026-03-02 05:00:00,16.2,87,0.0,0.0,18.6,0.263,0.362,0,5,61
2026-03-02 06:00:00,16.0,88,0.0,0.0,18.2,0.263,0.362,0,6,61
2026-03-02 07:00:00,16.8,86,0.0,0.02,18.2,0.262,0.362,0,7,61
2026-03-02 08:00:00,19.1,80,0.0,0.15,19.2,0.261,0.362,0,8,61
2026-03-02 09:00:00,22.1,71,0.0,0.32,22.0,0.259,0.36,0,9,61
2026-03-02 10:00:00,24.4,66,0.0,0.48,23.9,0.255,0.36,0,10,61
2026-03-02 11:00:00,26.2,62,0.0,0.63,26.0,0.25,0.359,0,11,61
2026-03-02 12:00:00,27.7,56,0.0,0.72,28.0,0.244,0.359,0,12,61
2026-03-02 13:00:00,28.6,49,0.0,0.74,29.6,0.238,0.358,0,13,61
2026-03-02 14:00:00,29.0,46,0.0,0.7,30.6,0.231,0.357,0,14,61
2026-03-02 15:00:00,29.5,41,0.0,0.63,31.1,0.225,0.355,0,15,61
2026-03-02 16:00:00,29.2,41,0.0,0.52,31.0,0.22,0.355,0,16,61
2026-03-02 17:00:00,28.3,43,0.0,0.36,30.2,0.216,0.354,0,17,61
2026-03-02 18:00:00,26.6,53,0.0,0.18,28.9,0.214,0.354,0,18,61
2026-03-02 19:00:00,24.6,61,0.0,0.07,27.2,0.213,0.354,0,19,61
2026-03-02 20:00:00,23.5,62,0.0,0.07,25.9,0.212,0.354,0,20,61
2026-03-02 21:00:00,23.0,65,0.0,0.06,25.3,0.215,0.356,0,21,61
2026-03-02 22:00:00,22.0,69,0.0,0.04,24.2,0.214,0.356,0,22,61
2026-03-02 23:00:00,21.4,70,0.0,0.03,23.3,0.213,0.356,0,23,61
2026-03-03 00:00:00,20.6,71,0.0,0.04,22.5,0.213,0.355,0,0,62
2026-03-03 01:00:00,19.6,77,0.0,0.02,21.8,0.213,0.355,0,1,62
2026-03-03 02:00:00,18.8,82,0.0,0.01,21.1,0.212,0.355,0,2,62
2026-03-03 03:00:00,18.2,86,0.0,0.0,20.5,0.212,0.355,0,3,62
2026-03-03 04:00:00,17.8,88,0.0,0.0,20.0,0.212,0.355,0,4,62
2026-03-03 05:00:00,17.6,88,0.0,0.0,19.6,0.212,0.355,0,5,62
2026-03-03 06:00:00,17.6,88,0.0,0.0,19.4,0.213,0.355,0,6,62
2026-03-03 07:00:00,18.3,87,0.0,0.02,19.4,0.212,0.355,0,7,62
2026-03-03 08:00:00,20.9,79,0.0,0.15,20.5,0.212,0.355,0,8,62
2026-03-03 09:00:00,23.8,69,0.0,0.33,22.9,0.208,0.352,0,9,62
2026-03-03 10:00:00,26.2,63,0.0,0.5,25.0,0.205,0.352,0,10,62
2026-03-03 11:00:00,28.2,55,0.0,0.64,27.4,0.201,0.351,0,11,62
2026-03-03 12:00:00,29.4,47,0.0,0.67,29.4,0.196,0.351,1,12,62
2026-03-03 13:00:00,30.4,41,0.0,0.74,31.0,0.191,0.35,1,13,62
2026-03-03 14:00:00,30.6,39,0.0,0.68,32.1,0.186,0.35,1,14,62
2026-03-03 15:00:00,31.0,35,0.0,0.61,32.6,0.178,0.345,1,15,62
2026-03-03 16:00:00,30.9,35,0.0,0.52,32.8,0.175,0.344,1,16,62
2026-03-03 17:00:00,29.5,39,0.0,0.37,32.1,0.172,0.344,1,17,62
2026-03-03 18:00:00,28.0,47,0.0,0.19,30.9,0.171,0.344,1,18,62
2026-03-03 19:00:00,26.0,55,0.0,0.08,29.1,0.17,0.344,1,19,62
2026-03-03 20:00:00,24.9,57,0.0,0.08,27.7,0.169,0.344,1,20,62
2026-03-03 21:00:00,24.5,60,0.0,0.07,26.9,0.168,0.344,1,21,62
2026-03-03 22:00:00,23.7,61,0.0,0.06,25.8,0.168,0.344,1,22,62
2026-03-03 23:00:00,22.8,65,0.0,0.05,24.9,0.167,0.344,1,23,62
2026-03-04 00:00:00,22.0,67,0.0,0.04,24.0,0.167,0.344,1,0,63
2026-03-04 01:00:00,21.1,68,0.0,0.04,23.2,0.167,0.344,1,1,63
2026-03-04 02:00:00,20.2,72,0.0,0.03,22.6,0.167,0.344,1,2,63
2026-03-04 03:00:00,19.5,78,0.0,0.02,21.8,0.168,0.344,1,3,63
2026-03-04 04:00:00,18.8,83,0.0,0.01,21.2,0.168,0.344,1,4,63
2026-03-04 05:00:00,18.2,87,0.0,0.0,20.8,0.168,0.344,1,5,63
2026-03-04 06:00:00,18.0,88,0.0,0.0,20.3,0.168,0.344,1,6,63
2026-03-04 07:00:00,19.2,83,0.0,0.03,20.3,0.168,0.344,1,7,63
2026-03-04 08:00:00,21.7,75,0.0,0.16,21.5,0.167,0.344,1,8,63
2026-03-04 09:00:00,24.2,66,0.0,0.34,23.9,0.165,0.342,1,9,63
2026-03-04 10:00:00,26.8,58,0.0,0.51,26.2,0.163,0.341,1,10,63
2026-03-04 11:00:00,29.0,48,0.0,0.65,28.9,0.161,0.341,1,11,63
2026-03-04 12:00:00,30.5,40,0.0,0.72,31.5,0.159,0.34,1,12,63
2026-03-04 13:00:00,31.2,35,0.0,0.71,33.7,0.157,0.34,1,13,63
2026-03-04 14:00:00,31.5,34,0.0,0.7,35.2,0.155,0.339,1,14,63
2026-03-04 15:00:00,31.5,31,0.0,0.61,35.8,0.15,0.334,1,15,63
2026-03-04 16:00:00,31.6,31,0.0,0.53,36.2,0.15,0.333,1,16,63
2026-03-04 17:00:00,31.0,31,0.0,0.39,35.5,0.15,0.333,1,17,63
2026-03-04 18:00:00,29.6,34,0.0,0.22,34.2,0.15,0.333,1,18,63
2026-03-04 19:00:00,27.6,42,0.0,0.09,32.2,0.15,0.333,1,19,63
2026-03-04 20:00:00,26.0,48,0.0,0.1,30.5,0.15,0.333,1,20,63
2026-03-04 21:00:00,25.0,47,0.0,0.11,29.0,0.147,0.333,1,21,63
2026-03-04 22:00:00,23.9,47,0.0,0.09,27.8,0.147,0.332,1,22,63
2026-03-04 23:00:00,23.0,49,0.0,0.08,26.6,0.147,0.332,1,23,63
2026-03-05 00:00:00,22.1,52,0.0,0.07,25.5,0.147,0.332,1,0,64
2026-03-05 01:00:00,21.4,56,0.0,0.06,24.6,0.148,0.332,1,1,64
2026-03-05 02:00:00,20.6,61,0.0,0.04,23.9,0.148,0.332,1,2,64
2026-03-05 03:00:00,20.0,67,0.0,0.03,23.1,0.149,0.333,1,3,64
2026-03-05 04:00:00,19.4,72,0.0,0.03,22.5,0.149,0.333,1,4,64
2026-03-05 05:00:00,19.2,76,0.0,0.02,22.0,0.149,0.333,1,5,64
2026-03-05 06:00:00,19.5,75,0.0,0.03,21.8,0.149,0.333,1,6,64
2026-03-05 07:00:00,20.1,75,0.0,0.05,21.8,0.15,0.333,1,7,64
2026-03-05 08:00:00,22.6,69,0.0,0.17,22.9,0.15,0.333,1,8,64
2026-03-05 09:00:00,25.6,63,0.0,0.35,25.8,0.148,0.331,1,9,64
2026-03-05 10:00:00,28.5,54,0.0,0.52,28.5,0.148,0.331,1,10,64
2026-03-05 11:00:00,30.6,41,0.0,0.65,31.4,0.149,0.33,1,11,64
2026-03-05 12:00:00,31.6,37,0.0,0.71,34.2,0.149,0.33,1,12,64
2026-03-05 13:00:00,32.5,34,0.0,0.73,36.5,0.149,0.329,1,13,64
2026-03-05 14:00:00,32.8,33,0.0,0.67,38.2,0.149,0.329,1,14,64
2026-03-05 15:00:00,32.2,33,0.0,0.59,39.1,0.146,0.325,1,15,64
2026-03-05 16:00:00,31.6,34,0.1,0.42,39.2,0.146,0.324,1,16,64
2026-03-05 17:00:00,31.2,37,0.0,0.32,38.2,0.146,0.324,1,17,64
2026-03-05 18:00:00,30.6,39,0.0,0.16,36.7,0.146,0.324,1,18,64
2026-03-05 19:00:00,29.0,46,0.0,0.05,34.7,0.147,0.324,1,19,64
2026-03-05 20:00:00,27.9,53,0.0,0.05,33.0,0.147,0.324,1,20,64
2026-03-05 21:00:00,27.0,59,0.0,0.04,32.0,0.146,0.324,1,21,64
2026-03-05 22:00:00,26.2,65,0.0,0.04,30.7,0.146,0.324,1,22,64
2026-03-05 23:00:00,25.4,71,0.0,0.03,29.6,0.146,0.324,1,23,64
2026-03-06 00:00:00,24.8,74,0.0,0.03,28.6,0.146,0.324,1,0,65
2026-03-06 01:00:00,24.1,75,0.0,0.02,27.8,0.146,0.323,1,1,65
2026-03-06 02:00:00,23.4,78,0.0,0.01,27.0,0.147,0.323,1,2,65
2026-03-06 03:00:00,21.0,97,0.0,0.0,27.2,0.139,0.32,1,3,65
2026-03-06 04:00:00,20.9,98,7.3,0.0,25.8,0.242,0.32,0,4,65
2026-03-06 05:00:00,20.9,96,3.4,0.0,24.8,0.288,0.32,0,5,65
2026-03-06 06:00:00,20.8,95,0.0,0.0,24.0,0.289,0.32,0,6,65
2026-03-06 07:00:00,21.3,93,0.0,0.02,23.7,0.289,0.32,0,7,65
2026-03-06 08:00:00,22.4,89,0.0,0.11,24.0,0.288,0.32,0,8,65
2026-03-06 09:00:00,25.0,77,0.0,0.23,26.1,0.204,0.322,0,9,65
2026-03-06 10:00:00,25.7,74,0.0,0.23,26.8,0.202,0.322,0,10,65
2026-03-06 11:00:00,26.8,68,0.0,0.28,27.5,0.2,0.322,0,11,65
2026-03-06 12:00:00,27.7,62,0.1,0.33,28.4,0.199,0.321,1,12,65
2026-03-06 13:00:00,28.4,59,0.0,0.31,29.1,0.197,0.321,1,13,65
2026-03-06 14:00:00,29.5,57,0.0,0.48,30.6,0.193,0.321,1,14,65
2026-03-06 15:00:00,30.9,47,0.0,0.57,32.0,0.183,0.317,1,15,65
2026-03-06 16:00:00,29.8,51,0.4,0.43,32.5,0.184,0.317,1,16,65
2026-03-06 17:00:00,29.1,56,0.1,0.25,32.0,0.183,0.317,1,17,65
2026-03-06 18:00:00,28.6,59,0.0,0.14,31.1,0.181,0.317,1,18,65
2026-03-06 19:00:00,27.1,70,0.0,0.03,29.8,0.181,0.317,1,19,65
2026-03-06 20:00:00,26.4,73,0.0,0.03,28.8,0.18,0.317,1,20,65
2026-03-06 21:00:00,22.7,90,0.0,0.01,29.5,0.228,0.312,0,21,65
2026-03-06 22:00:00,23.0,89,0.3,0.0,27.7,0.231,0.312,0,22,65
2026-03-06 23:00:00,22.4,89,0.0,0.0,26.5,0.231,0.312,0,23,65
2026-03-07 00:00:00,22.0,92,0.0,0.0,25.6,0.231,0.312,0,0,66
2026-03-07 01:00:00,22.0,92,0.1,0.0,25.0,0.232,0.312,0,1,66
2026-03-07 02:00:00,21.9,92,0.5,0.0,24.5,0.238,0.312,0,2,66
2026-03-07 03:00:00,21.7,94,2.6,0.0,24.6,0.255,0.309,0,3,66
2026-03-07 04:00:00,21.6,95,0.0,0.0,24.1,0.255,0.309,0,4,66
2026-03-07 05:00:00,21.2,96,0.0,0.0,23.8,0.255,0.309,0,5,66
2026-03-07 06:00:00,21.4,96,0.0,0.0,23.5,0.255,0.309,0,6,66
2026-03-07 07:00:00,21.6,95,0.0,0.02,23.4,0.255,0.309,0,7,66
2026-03-07 08:00:00,22.8,90,0.0,0.09,23.9,0.255,0.309,0,8,66
2026-03-07 09:00:00,24.0,80,0.1,0.24,24.6,0.274,0.311,0,9,66
2026-03-07 10:00:00,24.2,77,0.2,0.3,25.5,0.274,0.311,0,10,66
2026-03-07 11:00:00,24.0,79,0.2,0.34,26.2,0.273,0.311,0,11,66
2026-03-07 12:00:00,25.0,71,0.2,0.42,27.0,0.271,0.311,0,12,66
2026-03-07 13:00:00,25.7,69,0.3,0.52,27.8,0.27,0.311,0,13,66
2026-03-07 14:00:00,25.9,66,0.0,0.5,28.4,0.265,0.31,0,14,66
2026-03-07 15:00:00,24.0,68,0.0,0.44,28.6,0.261,0.311,0,15,66
2026-03-07 16:00:00,24.3,67,0.0,0.34,28.3,0.258,0.31,0,16,66
2026-03-07 17:00:00,24.0,69,0.0,0.23,27.8,0.255,0.31,0,17,66
2026-03-07 18:00:00,23.5,71,0.0,0.1,27.0,0.253,0.31,0,18,66
2026-03-07 19:00:00,22.8,78,0.0,0.01,26.0,0.253,0.31,0,19,66
2026-03-07 20:00:00,22.6,79,0.0,0.0,25.1,0.252,0.31,0,20,66
2026-03-07 21:00:00,21.3,87,0.0,0.0,23.8,0.344,0.31,0,21,66
2026-03-07 22:00:00,21.0,88,0.1,0.0,23.2,0.345,0.31,0,22,66
2026-03-07 23:00:00,21.0,86,0.0,0.0,22.9,0.345,0.31,0,23,66
2026-03-08 00:00:00,21.1,85,0.0,0.0,22.6,0.344,0.31,0,0,67
2026-03-08 01:00:00,21.0,87,0.0,0.0,22.5,0.344,0.311,0,1,67
2026-03-08 02:00:00,20.8,88,0.0,0.0,22.3,0.344,0.311,0,2,67
2026-03-08 03:00:00,20.6,88,0.0,0.0,21.9,0.344,0.311,0,3,67
2026-03-08 04:00:00,20.2,89,0.0,0.0,21.6,0.343,0.311,0,4,67
2026-03-08 05:00:00,19.5,92,0.0,0.0,21.2,0.343,0.311,0,5,67
2026-03-08 06:00:00,19.2,92,0.0,0.0,20.9,0.343,0.311,0,6,67
2026-03-08 07:00:00,20.0,90,0.0,0.02,21.0,0.343,0.311,0,7,67
2026-03-08 08:00:00,22.1,83,0.0,0.11,21.9,0.342,0.311,0,8,67
2026-03-08 09:00:00,24.4,72,0.0,0.31,23.7,0.34,0.31,0,9,67
2026-03-08 10:00:00,26.1,64,0.0,0.35,25.1,0.336,0.31,0,10,67
2026-03-08 11:00:00,27.9,56,0.0,0.57,27.0,0.33,0.31,0,11,67
2026-03-08 12:00:00,29.0,52,0.0,0.67,28.6,0.323,0.31,0,12,67
2026-03-08 13:00:00,29.1,51,0.1,0.65,29.6,0.315,0.31,0,13,67
2026-03-08 14:00:00,29.5,52,0.0,0.65,30.4,0.308,0.31,0,14,67
2026-03-08 15:00:00,30.5,48,0.0,0.59,31.0,0.3,0.309,0,15,67
2026-03-08 16:00:00,30.3,48,0.0,0.46,31.2,0.295,0.309,0,16,67
2026-03-08 17:00:00,30.0,49,0.0,0.29,30.8,0.291,0.309,0,17,67
2026-03-08 18:00:00,28.5,61,0.0,0.13,29.8,0.289,0.309,0,18,67
2026-03-08 19:00:00,26.6,72,0.0,0.02,28.4,0.288,0.309,0,19,67
2026-03-08 20:00:00,26.0,75,0.0,0.0,27.2,0.288,0.309,0,20,67
2026-03-08 21:00:00,26.4,73,0.0,0.01,27.0,0.268,0.299,0,21,67
2026-03-08 22:00:00,26.3,67,0.0,0.0,26.4,0.268,0.299,0,22,67
2026-03-08 23:00:00,22.5,88,0.9,0.0,25.5,0.277,0.299,0,23,67
2026-03-09 00:00:00,21.5,95,1.0,0.0,24.5,0.289,0.299,0,0,68
2026-03-09 01:00:00,21.0,97,1.2,0.0,23.8,0.306,0.299,0,1,68
2026-03-09 02:00:00,20.8,98,1.2,0.0,23.2,0.322,0.299,0,2,68
2026-03-09 03:00:00,21.1,95,0.2,0.0,23.0,0.323,0.298,0,3,68
2026-03-09 04:00:00,21.0,95,0.0,0.0,22.8,0.323,0.298,0,4,68
2026-03-09 05:00:00,20.8,96,0.0,0.0,22.5,0.323,0.298,0,5,68
2026-03-09 06:00:00,20.5,98,0.3,0.0,22.3,0.326,0.298,0,6,68
2026-03-09 07:00:00,20.7,97,0.4,0.02,22.2,0.33,0.298,0,7,68
2026-03-09 08:00:00,21.2,94,0.3,0.05,22.2,0.333,0.298,0,8,68
2026-03-09 09:00:00,23.2,85,0.6,0.12,23.0,0.272,0.297,0,9,68
2026-03-09 10:00:00,23.8,82,0.1,0.2,23.8,0.272,0.297,0,10,68
2026-03-09 11:00:00,23.6,81,0.1,0.13,24.0,0.272,0.297,0,11,68
2026-03-09 12:00:00,24.6,75,0.0,0.24,24.7,0.271,0.297,0,12,68
2026-03-09 13:00:00,25.0,73,0.0,0.26,25.4,0.269,0.297,0,13,68
2026-03-09 14:00:00,26.5,67,0.0,0.45,26.7,0.264,0.297,0,14,68
2026-03-09 15:00:00,26.4,68,0.0,0.49,27.9,0.262,0.297,0,15,68
2026-03-09 16:00:00,26.5,68,0.0,0.43,28.4,0.257,0.297,0,16,68
2026-03-09 17:00:00,26.0,70,0.0,0.25,28.0,0.255,0.297,0,17,68
2026-03-09 18:00:00,25.0,75,0.0,0.08,27.0,0.253,0.297,0,18,68
2026-03-09 19:00:00,24.2,79,0.3,0.04,26.1,0.256,0.297,0,19,68
2026-03-09 20:00:00,23.4,81,0.0,0.03,25.2,0.255,0.297,0,20,68
2026-03-09 21:00:00,22.8,81,0.0,0.02,24.1,0.277,0.3,0,21,68
2026-03-09 22:00:00,22.1,85,1.2,0.0,23.5,0.291,0.3,0,22,68
2026-03-09 23:00:00,21.7,89,0.2,0.0,23.1,0.292,0.3,0,23,68
2026-03-10 00:00:00,21.4,91,0.3,0.0,22.8,0.295,0.3,0,0,69
2026-03-10 01:00:00,21.0,93,0.6,0.0,22.5,0.301,0.3,0,1,69
2026-03-10 02:00:00,20.5,97,0.3,0.0,22.1,0.305,0.3,0,2,69
2026-03-10 03:00:00,20.2,96,0.2,0.0,21.8,0.308,0.3,0,3,69
2026-03-10 04:00:00,20.1,98,0.6,0.0,21.6,0.316,0.3,0,4,69
2026-03-10 05:00:00,20.1,97,1.3,0.0,21.5,0.333,0.3,0,5,69
2026-03-10 06:00:00,20.2,96,0.9,0.0,21.4,0.346,0.3,0,6,69
2026-03-10 07:00:00,20.3,96,1.1,0.02,21.3,0.361,0.3,0,7,69
2026-03-10 08:00:00,20.6,96,0.7,0.04,21.4,0.37,0.3,0,8,69
2026-03-10 09:00:00,21.6,93,0.3,0.08,22.5,0.35,0.299,0,9,69
2026-03-10 10:00:00,22.6,88,0.1,0.12,22.8,0.35,0.299,0,10,69
2026-03-10 11:00:00,23.6,84,0.1,0.21,23.5,0.35,0.299,0,11,69
2026-03-10 12:00:00,24.5,80,0.7,0.21,24.0,0.356,0.299,0,12,69
2026-03-10 13:00:00,24.7,81,0.5,0.23,24.6,0.359,0.299,0,13,69
2026-03-10 14:00:00,24.5,83,0.3,0.15,24.8,0.361,0.299,0,14,69
2026-03-10 15:00:00,25.2,82,0.4,0.17,24.9,0.356,0.294,0,15,69
2026-03-10 16:00:00,25.1,81,0.1,0.16,25.0,0.355,0.294,0,16,69
2026-03-10 17:00:00,25.7,78,0.0,0.24,25.6,0.352,0.294,0,17,69
2026-03-10 18:00:00,24.5,85,0.0,0.07,25.2,0.351,0.294,0,18,69
2026-03-10 19:00:00,23.2,89,0.0,0.03,24.6,0.351,0.294,0,19,69
2026-03-10 20:00:00,22.6,88,0.0,0.0,24.1,0.35,0.294,0,20,69
2026-03-10 21:00:00,22.5,89,0.0,0.0,24.0,0.37,0.297,0,21,69
2026-03-10 22:00:00,22.6,88,0.0,0.01,23.5,0.37,0.297,0,22,69
2026-03-10 23:00:00,22.5,89,0.1,0.0,23.1,0.37,0.297,0,23,69
2026-03-11 00:00:00,22.3,91,0.1,0.0,22.9,0.371,0.297,0,0,70
2026-03-11 01:00:00,22.1,92,0.0,0.0,22.7,0.371,0.297,0,1,70
2026-03-11 02:00:00,21.9,93,0.0,0.0,22.5,0.37,0.297,0,2,70
2026-03-11 03:00:00,22.4,93,0.0,0.0,22.9,0.368,0.297,0,3,70
2026-03-11 04:00:00,22.2,92,0.0,0.0,22.6,0.368,0.297,0,4,70
2026-03-11 05:00:00,21.7,95,0.1,0.0,22.4,0.369,0.297,0,5,70
2026-03-11 06:00:00,20.9,97,5.9,0.0,22.2,0.446,0.297,0,6,70
2026-03-11 07:00:00,21.0,98,1.2,0.01,22.0,0.46,0.298,0,7,70
2026-03-11 08:00:00,21.6,94,0.3,0.06,22.1,0.459,0.299,0,8,70
2026-03-11 09:00:00,22.2,88,0.5,0.12,22.3,0.39,0.298,0,9,70
2026-03-11 10:00:00,22.7,87,0.5,0.15,22.8,0.394,0.298,0,10,70
2026-03-11 11:00:00,22.9,86,0.2,0.16,23.2,0.395,0.298,0,11,70
2026-03-11 12:00:00,23.6,82,0.3,0.23,23.9,0.396,0.298,0,12,70
2026-03-11 13:00:00,23.9,80,0.6,0.19,24.1,0.4,0.298,0,13,70
2026-03-11 14:00:00,23.9,81,0.8,0.21,24.4,0.407,0.298,0,14,70
2026-03-11 15:00:00,23.8,82,0.5,0.23,24.6,0.416,0.3,0,15,70
2026-03-11 16:00:00,23.8,83,0.3,0.18,24.7,0.417,0.301,0,16,70
2026-03-11 17:00:00,23.2,87,0.1,0.09,24.4,0.417,0.301,0,17,70
2026-03-11 18:00:00,22.8,90,0.0,0.06,24.0,0.415,0.301,0,18,70
2026-03-11 19:00:00,22.3,92,0.0,0.02,23.5,0.414,0.301,0,19,70
2026-03-11 20:00:00,22.2,89,0.0,0.0,23.1,0.413,0.302,0,20,70
2026-03-11 21:00:00,22.1,86,0.0,0.0,23.0,0.404,0.301,0,21,70
2026-03-11 22:00:00,21.8,89,0.4,0.0,22.5,0.407,0.301,0,22,70
2026-03-11 23:00:00,21.5,92,0.0,0.0,22.2,0.407,0.301,0,23,70
2026-03-12 00:00:00,21.2,96,0.5,0.0,22.0,0.412,0.301,0,0,71
2026-03-12 01:00:00,21.2,95,0.5,0.0,21.9,0.418,0.302,0,1,71
